20020922 00:00,0.4694,0.4694,0.4694,0.4694
20020923 00:00,0.4688,0.4688,0.4688,0.4688
20020924 00:00,0.4701,0.4701,0.4701,0.4701
20020925 00:00,0.472,0.472,0.472,0.472
20020926 00:00,0.4703,0.4703,0.4703,0.4703
20020927 00:00,0.4712,0.4712,0.4712,0.4712
20020929 00:00,0.4703,0.4703,0.4703,0.4703
20020930 00:00,0.4693,0.4693,0.4693,0.4693
20021001 00:00,0.4741,0.4741,0.4741,0.4741
20021002 00:00,0.4731,0.4731,0.4731,0.4731
20021003 00:00,0.47735,0.47735,0.47735,0.47735
20021004 00:00,0.4791,0.4791,0.4791,0.4791
20021006 00:00,0.4788,0.4788,0.4788,0.4788
20021007 00:00,0.48355,0.48355,0.48355,0.48355
20021008 00:00,0.48095,0.48095,0.48095,0.48095
20021009 00:00,0.48065,0.48065,0.48065,0.48065
20021010 00:00,0.47955,0.47955,0.47955,0.47955
20021013 00:00,0.4804,0.4804,0.4804,0.4804
20021014 00:00,0.47845,0.47845,0.47845,0.47845
20021015 00:00,0.47945,0.47945,0.47945,0.47945
20021016 00:00,0.4802,0.4802,0.4802,0.4802
20021017 00:00,0.48175,0.48175,0.48175,0.48175
20021018 00:00,0.4814,0.4814,0.4814,0.4814
20021020 00:00,0.4815,0.4815,0.4815,0.4815
20021021 00:00,0.48405,0.48405,0.48405,0.48405
20021022 00:00,0.48345,0.48345,0.48345,0.48345
20021023 00:00,0.48405,0.48405,0.48405,0.48405
20021024 00:00,0.48585,0.48585,0.48585,0.48585
20021025 00:00,0.4872,0.4872,0.4872,0.4872
20021027 00:00,0.4872,0.4872,0.4872,0.4872
20021028 00:00,0.4891,0.4891,0.4891,0.4891
20021029 00:00,0.48625,0.48625,0.48625,0.48625
20021030 00:00,0.48305,0.48305,0.48305,0.48305
20021031 00:00,0.48625,0.48625,0.48625,0.48625
20021101 00:00,0.492,0.492,0.492,0.492
20021103 00:00,0.4917,0.4917,0.4917,0.4917
20021104 00:00,0.4962,0.4962,0.4962,0.4962
20021105 00:00,0.4958,0.4958,0.4958,0.4958
20021106 00:00,0.4979,0.4979,0.4979,0.4979
20021107 00:00,0.4997,0.4997,0.4997,0.4997
20021108 00:00,0.4966,0.4966,0.4966,0.4966
20021110 00:00,0.4954,0.4954,0.4954,0.4954
20021111 00:00,0.4947,0.4947,0.4947,0.4947
20021112 00:00,0.4933,0.4933,0.4933,0.4933
20021113 00:00,0.4971,0.4971,0.4971,0.4971
