20020505 20:00,1.4691,1.4691,1.4691,1.4691
20020506 20:00,1.4688,1.4688,1.4688,1.4688
20020507 20:00,1.4681,1.4681,1.4681,1.4681
20020508 20:00,1.45585,1.45585,1.45585,1.45585
20020509 20:00,1.46,1.46,1.46,1.46
20020510 20:00,1.4639,1.4639,1.4639,1.4639
20020510 22:00,1.4638,1.4638,1.4638,1.4638
20020513 20:00,1.4567,1.4567,1.4567,1.4567
20020514 20:00,1.4503,1.4503,1.4503,1.4503
20020515 20:00,1.4606,1.4606,1.4606,1.4606
20020516 20:00,1.4565,1.4565,1.4565,1.4565
20020517 20:00,1.4582,1.4582,1.4582,1.4582
20020519 19:00,1.4581,1.4581,1.4581,1.4581
20020520 20:00,1.4584,1.4584,1.4584,1.4584
20020521 20:00,1.4599,1.4599,1.4599,1.4599
20020522 20:00,1.4589,1.4589,1.4589,1.4589
20020523 20:00,1.4551,1.4551,1.4551,1.4551
20020524 20:00,1.4573,1.4573,1.4573,1.4573
20020527 20:00,1.4571,1.4571,1.4571,1.4571
20020528 20:00,1.4591,1.4591,1.4591,1.4591
20020529 20:00,1.462,1.462,1.462,1.462
20020530 20:00,1.4652,1.4652,1.4652,1.4652
20020531 20:00,1.4568,1.4568,1.4568,1.4568
20020602 20:00,1.4563,1.4563,1.4563,1.4563
20020603 20:00,1.4634,1.4634,1.4634,1.4634
20020604 20:00,1.4588,1.4588,1.4588,1.4588
20020605 20:00,1.46,1.46,1.46,1.46
20020606 20:00,1.4608,1.4608,1.4608,1.4608
20020607 20:00,1.4601,1.4601,1.4601,1.4601
20020609 20:00,1.4595,1.4595,1.4595,1.4595
20020610 20:00,1.46055,1.46055,1.46055,1.46055
20020611 20:00,1.47155,1.47155,1.47155,1.47155
20020612 20:00,1.47115,1.47115,1.47115,1.47115
20020613 20:00,1.47235,1.47235,1.47235,1.47235
20020614 20:00,1.4769,1.4769,1.4769,1.4769
20020616 16:00,1.4778,1.4778,1.4778,1.4778
20020617 20:00,1.4798,1.4798,1.4798,1.4798
20020618 20:00,1.4911,1.4911,1.4911,1.4911
20020619 20:00,1.4912,1.4912,1.4912,1.4912
20020620 20:00,1.4986,1.4986,1.4986,1.4986
20020621 20:00,1.4974,1.4974,1.4974,1.4974
20020621 22:00,1.4974,1.4974,1.4974,1.4974
20020624 20:00,1.50115,1.50115,1.50115,1.50115
20020625 20:00,1.5088,1.5088,1.5088,1.5088
20020626 20:00,1.5254,1.5254,1.5254,1.5254
20020627 20:00,1.52965,1.52965,1.52965,1.52965
20020628 20:00,1.5334,1.5334,1.5334,1.5334
20020630 19:00,1.5331,1.5331,1.5331,1.5331
20020701 20:00,1.53315,1.53315,1.53315,1.53315
20020702 20:00,1.53595,1.53595,1.53595,1.53595
20020703 20:00,1.52775,1.52775,1.52775,1.52775
20020704 20:00,1.52765,1.52765,1.52765,1.52765
20020705 20:00,1.5223,1.5223,1.5223,1.5223
20020705 22:00,1.5222,1.5222,1.5222,1.5222
20020708 20:00,1.54475,1.54475,1.54475,1.54475
20020709 20:00,1.54875,1.54875,1.54875,1.54875
20020710 20:00,1.54755,1.54755,1.54755,1.54755
20020711 20:00,1.55475,1.55475,1.55475,1.55475
20020712 20:00,1.5536,1.5536,1.5536,1.5536
20020712 22:00,1.5536,1.5536,1.5536,1.5536
20020715 20:00,1.5692,1.5692,1.5692,1.5692
20020716 20:00,1.5758,1.5758,1.5758,1.5758
20020717 20:00,1.5709,1.5709,1.5709,1.5709
20020718 20:00,1.5732,1.5732,1.5732,1.5732
20020719 20:00,1.5776,1.5776,1.5776,1.5776
20020721 20:00,1.577,1.577,1.577,1.577
20020722 20:00,1.5797,1.5797,1.5797,1.5797
20020723 20:00,1.5633,1.5633,1.5633,1.5633
20020724 20:00,1.57245,1.57245,1.57245,1.57245
20020725 20:00,1.58415,1.58415,1.58415,1.58415
20020726 20:00,1.5648,1.5648,1.5648,1.5648
20020726 22:00,1.5648,1.5648,1.5648,1.5648
20020728 19:00,1.56475,1.56475,1.56475,1.56475
20020729 20:00,1.56315,1.56315,1.56315,1.56315
20020730 20:00,1.57415,1.57415,1.57415,1.57415
20020731 20:00,1.56425,1.56425,1.56425,1.56425
20020801 20:00,1.56125,1.56125,1.56125,1.56125
20020802 20:00,1.57,1.57,1.57,1.57
20020804 19:00,1.5703,1.5703,1.5703,1.5703
20020805 20:00,1.56105,1.56105,1.56105,1.56105
20020806 20:00,1.53765,1.53765,1.53765,1.53765
20020807 20:00,1.53965,1.53965,1.53965,1.53965
20020808 20:00,1.5314,1.5314,1.5314,1.5314
20020809 20:00,1.5244,1.5244,1.5244,1.5244
20020811 20:00,1.5241,1.5241,1.5241,1.5241
20020812 20:00,1.53175,1.53175,1.53175,1.53175
20020813 20:00,1.5372,1.5372,1.5372,1.5372
20020814 20:00,1.5367,1.5367,1.5367,1.5367
20020815 20:00,1.5359,1.5359,1.5359,1.5359
20020816 20:00,1.5391,1.5391,1.5391,1.5391
20020818 10:00,1.5391,1.5391,1.5391,1.5391
20020819 20:00,1.5273,1.5273,1.5273,1.5273
20020820 20:00,1.5286,1.5286,1.5286,1.5286
20020821 20:00,1.5317,1.5317,1.5317,1.5317
20020822 20:00,1.5216,1.5216,1.5216,1.5216
20020823 20:00,1.5204,1.5204,1.5204,1.5204
20020823 22:00,1.5201,1.5201,1.5201,1.5201
20020826 20:00,1.52165,1.52165,1.52165,1.52165
20020827 20:00,1.53445,1.53445,1.53445,1.53445
20020828 20:00,1.5344,1.5344,1.5344,1.5344
20020829 20:00,1.5488,1.5488,1.5488,1.5488
20020830 20:00,1.5508,1.5508,1.5508,1.5508
20020901 19:00,1.5507,1.5507,1.5507,1.5507
20020902 20:00,1.5481,1.5481,1.5481,1.5481
20020903 20:00,1.56465,1.56465,1.56465,1.56465
20020904 20:00,1.565,1.565,1.565,1.565
20020905 20:00,1.5651,1.5651,1.5651,1.5651
20020908 20:00,1.5582,1.5582,1.5582,1.5582
20020909 20:00,1.5568,1.5568,1.5568,1.5568
20020910 20:00,1.5557,1.5557,1.5557,1.5557
20020912 20:00,1.5616,1.5616,1.5616,1.5616
20020913 20:00,1.5514,1.5514,1.5514,1.5514
20020915 20:00,1.5511,1.5511,1.5511,1.5511
20020916 20:00,1.5409,1.5409,1.5409,1.5409
20020917 20:00,1.5419,1.5419,1.5419,1.5419
20020918 20:00,1.54995,1.54995,1.54995,1.54995
20020919 20:00,1.5562,1.5562,1.5562,1.5562
20020920 20:00,1.5547,1.5547,1.5547,1.5547
20020922 20:00,1.5533,1.5533,1.5533,1.5533
20020923 20:00,1.5513,1.5513,1.5513,1.5513
20020924 20:00,1.5589,1.5589,1.5589,1.5589
20020925 20:00,1.5571,1.5571,1.5571,1.5571
20020926 20:00,1.558,1.558,1.558,1.558
20020927 20:00,1.5611,1.5611,1.5611,1.5611
20020929 20:00,1.5614,1.5614,1.5614,1.5614
20020930 20:00,1.569,1.569,1.569,1.569
20021001 20:00,1.5657,1.5657,1.5657,1.5657
20021002 20:00,1.5697,1.5697,1.5697,1.5697
20021003 20:00,1.5706,1.5706,1.5706,1.5706
20021004 20:00,1.5657,1.5657,1.5657,1.5657
20021006 20:00,1.5647,1.5647,1.5647,1.5647
20021007 20:00,1.56675,1.56675,1.56675,1.56675
20021008 20:00,1.5533,1.5533,1.5533,1.5533
20021009 20:00,1.5644,1.5644,1.5644,1.5644
20021010 20:00,1.5642,1.5642,1.5642,1.5642
20021011 20:00,1.5625,1.5625,1.5625,1.5625
